Label,Tweets
1,Finna get this dude to bring me some brunch! I'm hungry as hell yall:  &amp; WTF am I gone do today??
0,@_CorruptedAngel  yah for now.... really bummed though...my Aunt is heading to England and Scotland this week and I am not able to go.... 
0,Leaving las vegas...today 
0,@Quiiggiiee eoghan! your not coming to cork with boyzone?! im very upset  aggghh u logged in like a minute ago! :-O lol xxxx
1,hey yall. 
0,"@AritheGenius Awww,  we still love you though EB"
0,"@liisachang i love you, it's almost over "
0,@tiffanyr0se DAMN NO LOVE FOR MY HOOD  SMH
1,Ruby Salai is loved very much  http://apps.facebook.com/catbook/profile/view/6144244
0,Hey @hawkcam not much bird action hunh?!     (hawkcam live &gt; http://ustre.am/2f9i)
0,@YohaC hahahhahahha!! I loved your joke! xD 
1,"Welcome aboard to 5 new followers  Thanks, I'm honored."
1,@jordanknight Good morning to yah Mr Knight  and good night to me!! lol..have a great day as i dream about being at the tourrr....tink!
1,I m going to be in the recording studio all day!!!  I am psyched 
0,@troymjohnson That's right. Shoot. 
1,"@noodles2007 You're clearly the best cousin ever. I just took mine to ice cream, right after their mom said no to it. I'm baaaaaaad. "
1,"@EverywhereTrip Well, would you call Bangkok by its real, full name? http://tinyurl.com/dxns5z LOL "
1,I'm still quite inebriated this morning.  Shell prayed for me in our bedroom and I collapsed onto the mat in hysterics 
1,@motherfirstbaby aww how old is ur baby Jayden? I have a baby Jayden too! Hehe he's 5 months old!  x http://myloc.me/2Q9D
0,Good mornin ya'll...There ain't nothin like wakin up with a sinus infection. This is goin to be a fun day 
1,@BethFishReads glad to see you here too 
0,I got Disgaea and Suikoden III in the mail today. I was excited until I found out my sister has somehow misplaced my PS2 memory card. 
1,Working on a drawing this afternoon.  Going to try out the charcoal pencils that I bought a while back.  
0,@tommcfly OMG am i ever gonna see u guys! i was down for Mexico and now the Swine Flu! Gah fate is against me  its ok i have dvd's 
0,"*argh* #KabelBW internet fails again , and also #O2 Connection Manager on Mac also fails  #InternetViaNetbook #Win7"
0,@officebunny good luck 2nite. Sorry I didn't come. This weather SUCKS and made me 2 lazy 2 drive downtown  http://myloc.me/4n20
1,@melissamoog Good Morning! Glad to hear it. Clark and I are doing great. He's been very good to us. Hard to believe he's a month old. thx 
0,@charelblessed  I'm depressed again 
0,What a nap LOL I missed the whole game   at least we won! GO LAKERS!
1,"congratulations jenna on graduating, great day and now movie time "
0,I have an exam tommorow   ...... I hate this exam ... It is Biological ..... Please wish me luck
0,@SabrinaBryan boooooo i failed 
0,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF&lt;3
0,"http://twitpic.com/6d44y - Sunny, i got so burnt, it hurts "
1,@Allyinspirit @michaelgrainger @chicBuds @mentor2mentor @moombaman 
1,"We are closing on our house tomorrow! OFFICIALLY! I'm so excited, definitely need a house party. "
0,is up at ridiculous o'clock to spend the day in the library! 
0,@jane_l my content server won't start. 
0,I can't go to sleep  theres a spider in my bed hell nah! Kill it!
0,@elenidimitria wow i just woke up and it's 11. im a bum sorry 
1,I had a great day with my family.  Now I'm going to sleep. ~Kel
0,"Oh, my Senseo machine is called back by the manufacturer due to security issues. OutOfCoffeeException  Philips, please repair it quickly!"
0,"I want tuna &amp; salmon sashimi, B.C. rolls and dragon eye. "
1,"@PixieElla lol thats cool  yeah you should study lol, but I guess im not helping, distracting you n all XD"
1,@VideoBlogDiva Hey sista! Cool! Glad ya liked it! Wasn't sure. I'd love to help with the topics!!!! 
1,@trinitytrouble you need to pop your head out your door sometime an holler at your neighbor 
1,my puppy is sooooooooft. 
0,@mangelanchez is everything ok bebe? 
1,@mileycyrus  Hope I didn't bug you with my many voting closed tweets.Just wanted to let you know.  *keeping fingers crossed* *believing*
1,@nicole_honey the plan is to live in the countryside one day when i've done a few things  &amp; on guitar hero and just in general haha
0,"Really didn't sleep v well, feel rubbish "
1,"@CardinalCondoms and with a chocolate taste, no? "
1,i finally finished the outline! yeah. 
0,Stressed...another two 14hr workdays coming up 
0,Sore head!!! 
1,@storebrand Please get in touch regarding your account name: bzt@storebrand.no 
0,getting ready to head to LAX. i always hate leaving... sad times. 
1,"@IamNovel your list ain't complete. my fav rapper/MC Tech N9ne ain't on it...people ignore him, overlook him as they do it with u too "
0,Boredoms will be playing on a cruise ship off the coast of Japan for a solar eclipse AND I WILL NOT BE THERE 
1,"@FrancisNewYork Holy cow, I can't believe one of my idols is represented on Twitter! Yippee! "
1,spending the entire day with my babe yay 
0,@imaginasian I was totally planning to but the guy who was bringing came so late and now i am tired and its tuesday here so ehh 
0,@joeymcintyre i will only be there if u bring me..sorry i cant come show the love...  
1,@warren83 Hey there  How are you?
0,may have a play date tomorrow hehehe :-D hope you all are having fun and i still don't know what's going on with mars 
1,@bobbyedner That would be Zero 
1,"Thanks Twitter and Last.fm, it's because of you guys that I'm on google about 5 times! Woooohoooooo!! "
1,@ElectriKateD haha zap that pesky thing and it will fix itself (laughs) yeah and I just adore the sun and the heat 
0,"@perezhilton I'm so sad u feel that way!  I hope u meet him afterwards, he's totally awesome and nice"
0,@br1ana unfourtunately i'm not in bloom for the summer  sadness
1,"@hinshelm Really? Cool, another reason to join "
1,@ewarnock Thank you!  
1,"@itzmerox0805 Explanation: Hydrocodone. That was a challenging week. But lightyears from that now. Sorry, my circuits were down "
1,So bored I'm resorting to hairspray to bore me to sleep. Night all. Love u babe!! 
1,Home finally...muscles hurt muchos :| oh but it was goood fun  year 12 '09. Boo yeah! Lawl.
0,my poor baby is sick. 
0,@robbell he seems like such a smug git even without the fascism 
0,"@mymiaomiao Not working, 'cause it's a private video "
1,updating my ipod yet again. 
0,@ShawnRobinson How's the updating going? mine would't work as it says the servers are down 
0,@GenevieveDanger when do you leave? I gotta work tomorrow 
0,san fransico was legend yosemite was alright coz there was no fone signal.   &lt;--- sad face......
1,"between 4.9 and 6.9 , I'm really happy right now "
1,@Cmess101x Chloe Messer you HAVE to get back to me one of these days. I'M BOREEEEDDD 
0,Magic let me down  missin the cavs still
1,Just got home from the dector   watching The Simpsons and are tireeed !!
0,Its lonely here 
0,"Fallout 3 Operation Anchorage is 30% off for Xbox Live Gold members, BUT only for the Xbox version  Gold members w/PC version get screwed"
0,Kicking back...feeling good...missing my puppy dogs   but they are going to be so excited to see me when I get home...couple weeks 2 go!
0, Sad Face...
0,I wanted to spend the day in the sun but its hiding behind clouds 
1,"@SconnieGirl808 haha, I do like those inbetween popped ones too "
1,@mishacollins the Platypus? 
1,@briannalicia To regain focus. Change locations of study. Shut off music &amp; TV. Take a well-deserved break every hour &amp; study again.  
1,@MaryAliceHale ...  You can develop your own photos and display them.  how are you? Just thought I'd give you an update we're watching...
1,EXAMS EXAMS EXAMS!!!! HELP!!!! LOL 
0,@helenaanneh yeah i'm okay. i'm just in a weird mood today i feel like i'm not wanted anywhere  xoxo
1,@reshadat LOL! @awaisnaseer treated me with a very yummy pulao and chicken roast when I was with him a day before 
1,going home soon. can't wait for saturday 
1,@Embootsi hey! you r here 
1,http://twitpic.com/6qn87 - do you smoke? some ppl think that smoke kills 
0,Long day ahead of me. I just realized I won't be able to attend Solo Christo. 
0,@Mkenn076 bc they're back together. I cried for Jasper though.  I'm such a sap.
1,@mariedancerr yay your back 
1,@Biatrice07 Hey where have you been hope u're ok 
1,Mondays crazy crazy Mondays!!! Vendor Feedback...Appointments...More Feedback...Appointments...Busy Days are  always good days though... 
0,@elise_marie94 me too! but my parents stay up lateeee 
0,@exiva not fair. I want noms too. I hunger.  
0,whooooo hooooo new moon loooks fantastic! and good job crazy obsessed fans!!! mtv movie awards rocked! sorry emenim  that totally sucked!
0,"@mariap91 Aww poor back, poor you  I'm good, still at my art project. Need to get this done tonight..."
1,@lmwmusic yay for new music! 
0,@trinsgarcia Yeah I`m okay. I couldn`t breathe for like 7 seconds.  I thought I was gonna die. Hahaha
0,@NMaize Lucky Rob... always gettin' the T8's from Emalon 
1,So I got my MINI last night. He's freaking awesome.  I've already stalled him about 5 times hahahaha.
0,trying to search for a career on google but everything i read is soo negative and giving me reasons why i shouldn't choose that career... 
1,@chancait http://twitpic.com/6tupg - Once again my two favorites and both looking so hot 
0,Thirsty but can't go downstairs to get water cuz my dad will throw a candle at my face again 
1,"Prom is TODAY !  . soooooo exited.  Makeup and Hair, then getting dressed at grandparents' house "
1,@mikasounds hi mika good luke in bireln =D . can you please do a gig in canada this summer in july 
0,school portal down  and me with my laptop on the sofa at home.
1,"@16_MileyCyrus i dont think it helped, but no problem "
1,"@emmaluxton  hahaha i wish, jk - and eyah sorta - ill read it agin with you if you like lmfao i love it that much "
1,@pathea Good luck 
0,@coldplay have an emergency request for sick friend/fan in Vancouver - can you help?!?! She's missing the show because of it    
0,Just got back from MoMobears...and Cedes i;m so sorry to hear about your loss 
1,http://twitpic.com/6uako - my nephew  a sunny day in town
0,"@stickerset it's a negativity spiral downwards once you're in it  Need 2 remind myself why Otalia=endgame, but it's hard with this sprack"
0,Tomorrow is the 34th Ruby Kansai Meeting in Kyoto. My slides are still not ready...  http://ff.im/4anCX
0,@LjTx that's cool. I wanted to get myself a new laptop but can't do it just yet 
1,@amieewhitney Then call up the company and demand German TV! Say please tho.  
0,"Nice/ok inside, nasty nasty Arlington outside. That would be a NO. Looks like I'm broadening the search to Fort Worth reception venues. "
1,"@whiningdining It's very unusual, but was pretty good. One of those movies that we just never got around to watching until tonight! "
1,@Elixiress i don't blame you!! 
1,@danish_girl wish i was there with you girl..have fun tonight 
0,Missin Mo really bad today... 
0,"Fort Walton Beach, FL was great last week. Back to reality this week "
1,@twilighters it's so awesome! 
0,"My bday is today! Wish the misses could make it to NY, she has to work... "
0,@MairiMcNeill Aye! It's not easy ironing on a desk by the way! Suit is done and ready Could be better though 
1,@themagicfairy oh... What a boring one! 
0,@RattieLovers My friend lives in Alberta and wants me to come but I can't bare the thought of leaving my ratties 
0,@gilberke  I'm glad everything was so perfect! I'm very sad I couldn't be there  
1,@schaumby hey bro what's up! It's gna b a 4track e.p a little somyhing before the album... I'm planinning to put it up on Itunes!!!! 
1,@RevRunWisdom My friends my family and our health 
0,I don't no how to do the at people thing on this 
1,"@pasc123 LOL  That's a tough one, there are about a billion gazillion x 2 choices for themes LOL. Here's one: Blue Moon"
1,It's 8pm and I'm still kicking ass and taking names! but this time its with @musicxisxlifex 
0,So yeah.....fell in love AGAIN with the man I will never be able to have 
